1,3,5,8,9,14,17,19,20,21,22,lat,lon,Time
p,y,f,c,n,s,w,e,w,v,l,41.7623,82.6624,2:22:21 PM
p,s,f,c,n,k,w,e,w,v,p,70.9796,141.4259,8:30:38 AM
p,y,f,c,n,s,w,e,w,v,d,74.6761,73.2458,2:20:57 PM
e,s,f,c,b,y,w,p,w,y,d,68.5507,-31.3752,11:32:32 AM
p,s,f,c,n,s,w,e,w,v,p,-73.6647,-116.0773,8:01:44 AM
p,y,f,c,n,k,w,e,w,v,d,27.2781,110.5157,3:14:08 PM
e,s,f,c,b,y,w,p,w,y,d,27.3686,-72.2131,5:06:13 PM
p,s,f,c,n,k,w,e,w,v,d,19.3475,-150.0414,12:15:26 PM
p,s,f,c,n,s,w,e,w,v,l,-83.5643,73.3083,3:08:01 PM
p,y,f,c,n,k,w,e,w,v,p,3.0045,-151.1724,11:32:27 AM
p,s,f,c,n,s,w,e,w,v,p,-9.7023,40.2781,1:27:47 PM
e,f,f,w,b,s,w,p,w,s,g,-49.6937,-134.7772,11:25:26 AM
p,y,f,c,n,k,w,e,w,v,d,29.0871,-53.9952,7:45:06 AM
p,s,f,c,n,k,w,e,w,v,p,-65.4972,48.1275,1:09:11 PM
p,s,f,c,n,s,w,e,w,v,l,-27.5192,20.0508,7:12:07 AM
p,s,f,c,n,s,w,e,w,v,p,-24.3856,-64.8166,12:20:42 PM
p,s,f,c,n,k,w,e,w,v,l,-18.8098,-117.0454,9:05:55 AM
p,s,f,c,n,s,w,e,w,v,p,-74.1809,174.6771,4:33:06 PM
p,s,f,c,n,s,w,e,w,v,l,82.1016,75.5631,5:22:30 PM
p,s,f,c,n,k,w,e,w,v,d,-30.5605,161.5056,4:16:02 PM
e,s,f,c,b,y,w,p,w,y,p,74.3886,-27.5017,4:03:05 PM
p,s,f,c,n,s,w,e,w,v,p,46.0385,-53.8717,3:51:09 PM
p,s,f,c,n,s,w,e,w,v,p,9.1605,2.5157,6:47:54 AM
p,y,f,c,n,k,w,e,w,v,p,34.4126,-137.3404,10:05:04 AM
p,s,f,c,n,s,w,e,w,v,l,34.4787,166.556,5:20:59 PM
e,s,f,c,b,s,n,p,n,c,l,80.6511,153.0862,1:38:30 PM
e,s,f,w,b,k,w,p,w,n,g,62.9637,77.95,4:40:08 PM
p,y,f,c,b,y,w,n,w,c,d,11.9455,-65.3143,7:30:19 AM
p,y,f,c,n,s,w,e,w,v,l,-65.1202,-7.5169,1:01:28 PM
p,s,f,c,n,k,w,e,w,v,d,75.137,13.9386,11:14:30 AM
e,s,f,c,b,s,o,p,o,c,l,88.5034,-93.5869,2:36:09 PM
p,y,f,c,n,s,w,e,w,v,d,-13.7734,112.9279,9:34:02 AM
p,y,f,c,n,k,w,e,w,v,d,-16.4556,-159.9154,8:58:26 AM
e,f,f,w,b,s,w,p,w,s,g,-69.4747,122.8366,5:24:26 PM
e,s,f,w,b,k,w,p,w,s,g,17.5748,-22.4202,10:35:15 AM
e,s,f,c,b,s,o,p,o,v,l,45.1065,77.7862,4:23:03 PM
p,y,f,c,n,s,w,e,w,v,d,-72.2888,173.5425,1:30:21 PM
p,y,f,c,n,s,w,e,w,v,l,-10.0754,-45.3084,12:08:26 PM
p,s,f,c,n,s,w,e,w,v,p,-85.5468,68.7083,3:45:46 PM
e,s,f,w,b,k,w,p,w,s,g,84.8572,-112.5711,11:04:22 AM
e,s,f,w,b,k,w,p,w,n,g,-30.7338,113.1689,2:47:49 PM
e,s,f,w,b,s,w,p,w,s,g,42.1108,-18.7689,6:27:09 AM
p,s,f,c,n,s,w,e,w,v,l,-20.6653,-19.8106,1:04:55 PM
p,s,f,c,n,s,w,e,w,v,p,57.6889,8.2666,12:40:14 PM
e,s,f,w,b,k,w,p,w,s,g,87.4505,125.9359,12:55:03 PM
e,f,f,w,b,k,w,p,w,s,g,-81.261,-73.4449,7:51:41 AM
p,y,f,c,n,k,w,e,w,v,d,46.633,35.7738,10:47:29 AM
e,s,f,w,b,s,w,p,w,s,g,-88.234,-49.1361,2:49:18 PM
p,s,f,c,n,s,w,e,w,v,p,-45.7115,123.8628,3:21:18 PM
p,s,f,c,n,k,w,e,w,v,p,82.0222,44.1831,1:44:30 PM
p,y,f,c,n,k,w,e,w,v,d,-26.1598,15.2136,9:32:42 AM
e,s,f,w,b,k,w,p,w,s,g,78.4187,28.7467,5:06:26 PM
e,s,f,w,b,s,w,p,w,n,g,-20.1535,141.3242,7:55:43 AM
p,y,f,c,n,s,w,e,w,v,p,48.0236,177.642,1:13:20 PM
p,s,f,c,n,s,w,e,w,v,d,-14.2786,-103.7478,6:12:36 AM
e,f,f,w,b,k,w,p,w,s,g,72.1592,108.614,2:13:39 PM
e,f,f,w,b,k,w,p,w,n,g,15.1172,-154.4998,6:09:03 AM
p,s,f,c,n,k,w,e,w,v,d,-28.1603,-9.8526,4:33:51 PM
e,s,t,c,b,s,w,p,w,v,p,33.2708,150.995,4:27:54 PM
p,s,f,c,n,s,w,e,w,v,d,20.099,-100.1753,9:04:29 AM
p,s,f,c,n,k,w,e,w,v,p,85.5564,130.2336,7:58:34 AM
e,s,f,c,b,s,n,p,b,c,l,38.1867,68.6906,3:48:28 PM
e,s,f,c,b,s,o,p,n,c,l,38.5688,-154.0719,3:12:48 PM
p,y,f,c,n,s,w,e,w,v,l,-54.1694,-21.6246,1:29:15 PM
p,s,f,c,n,s,w,e,w,v,d,-3.3099,109.8005,7:01:05 AM
p,s,f,c,n,s,w,e,w,v,d,21.3537,-165.6046,10:05:13 AM
p,s,f,c,n,k,w,e,w,v,d,84.6262,-21.808,4:40:17 PM
p,s,f,c,n,k,w,e,w,v,l,-28.666,-103.6238,7:51:40 AM
e,f,f,w,b,s,w,p,w,n,g,45.2121,28.1056,6:29:59 AM
e,s,f,c,b,s,n,p,n,c,l,-76.9649,-174.5682,11:07:46 AM
p,y,f,c,b,y,w,n,w,c,d,81.9786,-150.8977,8:38:40 AM
e,f,f,w,b,s,w,p,w,s,g,42.2259,-129.9144,4:50:48 PM
e,s,f,c,b,s,o,p,o,v,l,26.156,-157.4635,6:07:40 AM
e,s,f,c,b,s,o,p,b,v,l,-65.2445,147.0503,12:47:18 PM
p,y,f,c,n,s,w,e,w,v,p,2.6966,-176.2916,6:03:39 AM
e,f,f,w,b,s,w,p,w,n,g,-47.7689,45.5892,5:14:55 PM
e,f,f,w,b,s,w,p,w,s,g,28.8952,172.6384,3:09:39 PM
e,s,f,c,b,s,o,p,n,v,l,5.7481,117.6042,4:00:09 PM
p,y,f,c,n,k,w,e,w,v,d,29.5351,4.6212,4:39:06 PM
p,y,f,c,n,s,w,e,w,v,l,72.1774,57.3182,10:49:37 AM
p,y,f,c,n,s,w,e,w,v,d,60.0359,-46.1343,9:21:41 AM
p,y,f,c,n,s,w,e,w,v,p,-31.7836,-25.7987,11:06:34 AM
e,f,f,w,b,k,w,p,w,n,g,67.4633,-41.6345,3:55:30 PM
p,y,f,c,n,k,w,e,w,v,d,31.3738,60.3722,3:49:01 PM
p,y,f,c,n,s,w,e,w,v,p,-60.5454,105.4871,3:54:47 PM
p,s,f,c,n,s,w,e,w,v,l,54.5747,-83.1659,4:46:16 PM
e,s,f,w,b,k,w,p,w,s,g,83.0377,-155.1838,3:11:10 PM
e,s,f,c,b,s,n,p,y,c,l,82.4832,111.6328,7:42:18 AM
p,y,f,c,n,k,w,e,w,v,l,89.3367,34.4775,2:46:13 PM
p,s,f,c,n,s,w,e,w,v,p,12.0483,91.1116,3:15:33 PM
e,s,f,c,b,s,n,p,o,v,l,46.2753,-179.3966,12:38:41 PM
p,s,f,c,n,s,w,e,w,v,d,34.3307,-123.5462,3:44:14 PM
p,s,f,c,n,k,w,e,w,v,p,-20.8371,-22.2253,4:52:44 PM
p,s,f,c,n,k,w,e,w,v,l,-71.5742,-78.6272,7:44:06 AM
p,s,f,c,n,s,w,e,w,v,p,-2.0734,91.1336,9:58:46 AM
p,s,f,c,n,s,w,e,w,v,p,-50.4145,33.6911,12:06:46 PM
p,s,f,c,n,s,w,e,w,v,d,76.193,111.441,11:20:29 AM
p,s,f,c,n,s,w,e,w,v,d,-33.6294,-155.7645,6:02:38 AM
p,y,f,c,n,k,w,e,w,v,d,-26.6605,1.6469,3:18:06 PM
e,s,t,c,b,s,w,p,w,y,p,7.3543,-172.0572,7:59:26 AM
p,s,f,c,n,k,w,e,w,v,d,-28.4944,-119.3572,6:22:18 AM
p,y,f,c,b,y,w,n,w,c,d,48.9562,-76.9906,6:03:00 AM
p,s,f,c,n,s,w,e,w,v,l,32.4006,10.1747,7:15:00 AM
e,s,f,w,b,k,w,p,w,s,g,-74.0718,90.7668,8:58:17 AM
p,s,f,c,n,s,w,e,w,v,d,-31.9322,128.8885,2:01:02 PM
p,y,f,c,n,k,w,e,w,v,p,-7.4561,114.7414,4:10:00 PM
p,s,f,c,n,k,w,e,w,v,p,-79.531,136.6705,12:33:37 PM
p,y,f,c,n,k,w,e,w,v,d,58.2583,-94.5671,1:49:22 PM
p,y,f,c,n,s,w,e,w,v,d,32.9772,159.0784,12:05:45 PM
e,s,t,c,b,s,w,p,w,y,p,-84.818,-164.9806,10:48:21 AM
p,y,f,c,n,k,w,e,w,v,l,-31.2094,-86.8618,6:32:12 AM
p,s,f,c,n,k,w,e,w,v,d,-51.5344,123.0881,12:30:39 PM
p,s,f,c,n,s,w,e,w,v,l,-69.8501,112.1434,2:52:52 PM
p,y,f,c,n,k,w,e,w,v,l,11.9489,116.3365,7:00:36 AM
p,s,f,c,n,s,w,e,w,v,p,82.0154,-133.3884,8:33:06 AM
e,s,f,c,b,s,n,p,n,c,l,23.8126,-152.0244,11:51:36 AM
p,s,f,c,n,k,w,e,w,v,d,53.1293,-10.1927,4:06:29 PM
p,y,f,c,n,k,w,e,w,v,p,-70.7112,93.3382,6:08:02 AM
p,y,f,c,n,k,w,e,w,v,d,51.7462,-129.0073,3:38:37 PM
p,s,f,c,n,k,w,e,w,v,p,68.791,156.663,7:24:42 AM
p,s,f,c,n,k,w,e,w,v,l,76.2425,-157.4212,8:37:08 AM
p,s,f,c,n,s,w,e,w,v,l,59.8048,-44.7598,11:27:47 AM
e,f,f,w,b,s,w,p,w,s,g,16.9681,140.2469,6:27:37 AM
p,y,f,c,n,s,w,e,w,v,p,21.2901,-13.9323,1:18:13 PM
p,s,f,c,n,k,w,e,w,v,l,44.9773,161.5722,2:09:18 PM
e,f,f,w,b,s,w,p,w,n,g,29.6607,-17.4935,10:26:37 AM
e,s,f,c,b,s,n,p,n,v,l,63.8054,71.0839,6:30:02 AM
p,y,f,c,b,y,w,n,w,c,d,35.423,55.4025,12:41:32 PM
p,s,f,c,n,k,w,e,w,v,d,-18.9454,-17.0183,9:16:42 AM
p,s,f,c,n,k,w,e,w,v,l,38.6225,-60.5624,2:14:12 PM
p,y,f,c,n,k,w,e,w,v,p,35.6096,-151.905,6:13:01 AM
p,s,f,c,n,s,w,e,w,v,l,14.2046,23.7236,1:10:01 PM
p,y,f,c,n,s,w,e,w,v,p,88.9682,-9.1921,10:06:36 AM
p,y,f,c,n,k,w,e,w,v,l,-3.3015,-178.8951,2:23:16 PM
e,f,f,w,b,k,w,p,w,n,g,-24.4085,56.5878,8:46:42 AM
p,y,f,c,n,k,w,e,w,v,p,-25.586,-157.3275,10:33:50 AM
p,y,f,c,b,y,w,n,w,c,d,38.8279,36.5891,8:56:25 AM
p,y,f,c,n,k,w,e,w,v,p,-67.638,-43.8634,4:38:05 PM
p,y,f,c,n,k,w,e,w,v,l,67.6814,126.9893,11:02:54 AM
e,s,f,w,b,k,w,p,w,s,g,-74.8345,136.4821,2:31:33 PM
p,s,f,c,n,k,w,e,w,v,d,-12.5004,-11.9634,12:22:44 PM
p,s,f,c,n,k,w,e,w,v,p,-19.549,54.3469,8:12:22 AM
p,y,f,c,n,s,w,e,w,v,l,47.2301,-104.874,6:21:55 AM
p,s,f,c,n,k,w,e,w,v,p,57.0438,-44.9318,8:47:17 AM
p,y,f,c,n,k,w,e,w,v,d,-38.1699,147.1332,8:50:56 AM
p,y,f,c,n,s,w,e,w,v,d,8.1402,-42.9428,8:51:21 AM
e,f,f,w,b,s,w,p,w,n,g,53.2353,-133.0622,1:44:35 PM
p,y,f,c,b,y,w,n,w,c,d,-51.6725,-20.9001,6:22:22 AM
p,y,f,c,n,s,w,e,w,v,d,80.7455,-145.0586,5:08:14 PM
p,s,f,c,n,k,w,e,w,v,p,71.9581,-154.7954,3:28:54 PM
p,y,f,c,n,s,w,e,w,v,p,-47.1747,2.9151,12:07:37 PM
p,s,f,c,n,k,w,e,w,v,l,-51.842,59.8004,10:07:31 AM
e,y,t,c,b,s,w,p,w,v,p,68.8459,150.8521,2:33:50 PM
p,s,f,c,n,s,w,e,w,v,d,-72.4471,171.8437,2:54:12 PM
p,y,f,c,n,s,w,e,w,v,p,-27.6662,68.0542,7:07:42 AM
e,f,f,w,b,k,w,p,w,n,g,-22.6579,-50.167,12:06:10 PM
p,s,f,c,n,s,w,e,w,v,d,-30.167,-103.815,3:43:26 PM
p,y,f,c,n,s,w,e,w,v,d,-86.1161,113.0042,4:54:29 PM
p,s,f,c,n,s,w,e,w,v,d,-60.0506,115.1882,9:50:42 AM
e,s,f,w,b,k,w,p,w,n,g,56.2741,157.9437,10:03:56 AM
p,y,f,c,n,s,w,e,w,v,p,-37.5207,-170.0807,10:41:25 AM
p,s,f,c,n,k,w,e,w,v,p,-6.7065,-104.1727,8:53:36 AM
p,s,f,c,n,k,w,e,w,v,p,14.7388,121.6197,3:40:29 PM
p,y,f,c,n,k,w,e,w,v,l,56.9164,40.3981,7:25:49 AM
e,s,f,c,b,s,n,p,y,v,l,-48.9817,53.4138,6:03:01 AM
p,y,f,c,n,k,w,e,w,v,d,18.1222,-145.1373,11:55:03 AM
p,y,f,c,n,s,w,e,w,v,d,-41.0181,-33.2715,11:08:47 AM
p,s,f,c,n,k,w,e,w,v,d,36.6075,74.6179,1:35:29 PM
p,s,f,c,n,k,w,e,w,v,l,-32.0829,-173.4377,3:54:54 PM
e,s,f,c,b,s,o,p,b,v,l,24.6257,113.7991,3:50:56 PM
e,s,f,w,b,k,w,p,w,s,g,2.7177,-22.8457,11:20:39 AM
e,s,f,c,b,s,o,p,n,v,l,-49.6279,-164.0922,10:12:16 AM
e,f,f,w,b,k,w,p,w,n,g,-50.3704,25.3413,3:40:30 PM
p,s,f,c,n,s,w,e,w,v,d,-58.0712,-26.5152,7:34:48 AM
p,y,f,c,n,k,w,e,w,v,d,59.8781,-124.3783,3:44:47 PM
p,s,f,c,n,k,w,e,w,v,d,-74.5486,-63.0444,3:46:14 PM
p,s,f,c,n,s,w,e,w,v,p,44.6752,132.8966,8:03:26 AM
e,s,f,w,b,s,w,p,w,n,g,45.7029,-57.1,11:22:39 AM
p,s,f,c,n,s,w,e,w,v,d,-8.5199,67.4378,4:59:40 PM
e,f,f,w,b,k,w,p,w,n,g,-81.9619,161.9828,4:43:03 PM
p,s,f,c,n,s,w,e,w,v,d,-75.7366,-152.1676,7:22:55 AM
p,y,f,c,n,k,w,e,w,v,l,-24.7827,-102.401,6:39:35 AM
p,y,f,c,b,y,w,n,w,c,d,-19.608,109.5184,1:10:58 PM
p,s,f,c,n,s,w,e,w,v,d,-58.763,-100.9076,1:40:11 PM
p,y,f,c,n,s,w,e,w,v,l,-82.2064,102.3655,11:14:13 AM
p,s,f,c,n,k,w,e,w,v,l,43.2712,-0.0435,4:20:47 PM
p,y,f,c,n,s,w,e,w,v,p,0.8072,-40.1331,7:48:26 AM
p,s,f,c,n,k,w,e,w,v,l,-78.7699,0.2457,3:55:37 PM
p,s,f,c,n,k,w,e,w,v,d,35.0519,-53.8636,4:47:38 PM
e,s,f,w,b,s,w,p,w,s,g,51.079,170.0798,11:39:56 AM
p,s,f,c,n,s,w,e,w,v,p,76.144,-165.203,6:33:03 AM
p,s,f,c,n,s,w,e,w,v,l,-37.3418,-115.4478,7:03:07 AM
p,y,f,c,n,s,w,e,w,v,l,2.8568,-106.7327,2:43:43 PM
p,s,f,c,n,k,w,e,w,v,p,-66.9374,164.1514,12:39:26 PM
e,s,f,w,b,k,w,p,w,n,g,47.9583,109.1333,11:09:09 AM
p,s,f,c,n,s,w,e,w,v,l,-34.7413,-168.4125,6:21:11 AM
p,s,f,c,n,s,w,e,w,v,d,34.4333,90.032,2:11:02 PM
p,s,f,c,n,s,w,e,w,v,d,-16.1165,158.4232,7:58:46 AM
e,s,f,w,b,s,w,p,w,s,g,-29.8315,74.162,10:11:42 AM
p,s,f,c,n,k,w,e,w,v,p,86.617,118.3629,1:14:56 PM
p,y,f,c,n,k,w,e,w,v,p,2.3109,165.4695,8:04:14 AM
p,s,f,c,n,k,w,e,w,v,d,-8.5101,167.0146,8:07:47 AM
p,y,f,c,b,y,w,n,w,c,d,-85.1751,-146.5018,8:06:57 AM
e,f,f,w,b,s,w,p,w,s,g,-13.573,162.119,3:26:14 PM
p,s,f,c,n,k,w,e,w,v,p,-54.5357,-176.1856,9:16:04 AM
p,s,f,c,n,k,w,e,w,v,l,-56.0459,-36.8999,4:14:03 PM
e,s,f,w,b,k,w,p,w,n,g,10.894,-130.8421,4:05:45 PM
p,y,f,c,n,k,w,e,w,v,l,60.967,39.1341,9:06:30 AM
p,s,f,c,n,k,w,e,w,v,l,-7.2107,6.2322,1:46:28 PM
e,s,f,c,b,s,o,p,y,c,l,6.8071,168.9061,9:39:47 AM
p,y,f,c,n,k,w,e,w,v,l,-78.5326,-151.5898,10:02:49 AM
p,y,f,c,n,k,w,e,w,v,l,-40.8002,56.3356,3:47:19 PM
e,s,f,c,b,s,n,p,b,c,l,-0.5394,-80.1414,1:33:38 PM
p,s,f,c,n,k,w,e,w,v,l,-51.8051,-124.4254,11:39:20 AM
p,s,f,c,n,k,w,e,w,v,d,-72.9426,-163.7872,5:29:15 PM
p,s,f,c,n,s,w,e,w,v,p,54.7252,99.9746,12:42:38 PM
p,s,f,c,n,s,w,e,w,v,p,30.1671,-172.6757,5:18:40 PM
e,y,t,c,b,s,w,p,w,y,p,-34.3206,-57.848,11:21:27 AM
e,s,f,c,b,s,n,p,n,c,l,39.5705,101.5369,1:03:10 PM
e,s,f,w,b,k,w,p,w,n,g,-19.3306,46.5315,11:36:22 AM
p,s,f,c,n,s,w,e,w,v,p,-86.4245,-89.9273,8:38:14 AM
e,s,f,w,b,s,w,p,w,n,g,62.6132,-28.5447,7:26:32 AM
p,y,f,c,n,k,w,e,w,v,p,64.2,-101.1384,12:57:03 PM
p,y,f,c,n,s,w,e,w,v,d,-3.0085,156.6392,3:09:56 PM
e,s,f,c,b,s,o,p,y,c,l,-58.2953,-105.592,3:09:52 PM
p,s,f,c,n,s,w,e,w,v,p,-20.2997,65.5371,1:16:58 PM
p,s,f,c,n,s,w,e,w,v,d,-81.3577,-65.2224,7:15:05 AM
p,s,f,c,n,s,w,e,w,v,l,-33.6655,-61.6864,12:51:29 PM
p,y,f,c,n,s,w,e,w,v,p,-55.1661,-79.8966,12:29:15 PM
p,y,f,c,n,s,w,e,w,v,p,-7.6851,13.6697,3:21:54 PM
p,s,f,c,n,k,w,e,w,v,d,-4.3863,102.0003,11:49:22 AM
e,y,f,c,b,y,w,p,w,y,d,-46.1482,0.6486,10:07:28 AM
p,s,f,c,n,s,w,e,w,v,d,-36.8581,-134.3718,8:12:40 AM
p,s,f,c,n,k,w,e,w,v,p,76.6577,-112.1761,4:55:27 PM
p,y,f,c,n,s,w,e,w,v,p,-27.7199,65.218,2:52:34 PM
p,s,f,c,n,s,w,e,w,v,d,-82.7241,-53.6066,8:08:05 AM
e,f,f,w,b,s,w,p,w,n,g,81.3205,-76.6756,3:42:35 PM
p,s,f,c,n,k,w,e,w,v,d,-86.2448,-25.3979,9:59:24 AM
e,f,f,w,b,s,w,p,w,s,g,47.0404,-129.0154,3:53:19 PM
p,s,f,c,n,k,w,e,w,v,l,59.7872,121.4206,12:50:36 PM
e,s,f,w,b,k,w,p,w,n,g,74.9198,-159.6727,1:15:50 PM
e,s,f,c,b,s,o,p,y,c,l,-78.4737,-106.5035,3:27:16 PM
p,s,f,c,n,s,w,e,w,v,p,41.8857,-22.909,11:28:11 AM
p,y,f,c,n,s,w,e,w,v,l,43.8384,-179.6035,7:05:15 AM
e,f,f,w,b,k,w,p,w,n,g,-69.848,38.432,10:30:25 AM
p,s,f,c,n,s,w,e,w,v,l,-72.6409,59.153,4:42:04 PM
p,y,f,c,n,s,w,e,w,v,l,35.1273,149.3623,4:08:38 PM
e,f,f,w,b,s,w,p,w,n,g,78.8929,-24.2745,8:18:00 AM
p,y,f,c,n,s,w,e,w,v,p,8.8733,1.5706,9:55:14 AM
p,s,f,c,n,s,w,e,w,v,l,74.8617,-93.7093,5:20:10 PM
p,s,f,c,n,k,w,e,w,v,l,59.1199,-96.6843,2:44:31 PM
p,y,f,c,n,s,w,e,w,v,p,-75.2451,121.726,9:17:30 AM
p,y,f,c,n,s,w,e,w,v,p,-69.3942,138.3889,1:07:20 PM
e,s,f,w,b,k,w,p,w,n,g,8.4339,117.6141,3:23:39 PM
p,y,f,c,n,k,w,e,w,v,p,-10.2177,171.2123,4:42:07 PM
p,s,f,c,n,s,w,e,w,v,l,22.8449,-45.5631,12:00:49 PM
e,s,f,w,b,k,w,p,w,n,g,-16.9865,-16.8723,6:23:00 AM
e,s,f,c,b,s,o,p,y,v,l,69.7318,30.234,11:36:25 AM
e,s,f,w,b,s,w,p,w,n,g,17.4361,140.8664,10:49:41 AM
p,s,f,c,n,s,w,e,w,v,p,48.278,-117.1424,3:21:00 PM
p,s,f,c,n,s,w,e,w,v,d,-44.6219,106.6072,1:44:27 PM
p,s,f,c,n,k,w,e,w,v,p,-81.9856,96.0181,7:10:58 AM
e,s,f,w,b,s,w,p,w,s,g,42.4647,-87.779,12:49:14 PM
p,y,f,c,n,k,w,e,w,v,p,38.6295,-19.5002,7:44:56 AM
e,s,f,c,b,s,o,p,y,v,l,70.1226,77.2461,9:58:30 AM
e,s,f,w,b,k,w,p,w,n,g,43.4655,100.5268,8:13:20 AM
p,y,f,c,b,y,w,n,w,c,d,16.669,-119.2238,2:23:15 PM
e,s,f,w,b,k,w,p,w,s,g,59.8949,105.642,10:32:54 AM
p,y,f,c,n,k,w,e,w,v,p,22.5381,-95.9712,12:34:40 PM
e,s,f,c,b,s,n,p,b,c,l,-59.7534,72.178,9:16:04 AM
e,s,f,w,b,s,w,p,w,n,g,-48.3108,87.6439,8:02:48 AM
e,s,f,c,b,s,o,p,y,c,l,82.4388,-161.1136,4:20:04 PM
e,s,f,w,b,k,w,p,w,n,g,-68.6873,149.4288,7:43:41 AM
p,s,f,c,n,s,w,e,w,v,l,55.4694,-30.0003,9:13:12 AM
p,y,f,c,n,k,w,e,w,v,p,-84.9082,-11.493,4:50:58 PM
e,s,f,c,b,s,n,p,o,c,l,-36.0643,-111.9822,1:40:27 PM
p,s,f,c,n,k,w,e,w,v,p,-63.5595,-24.7407,7:53:56 AM
p,s,f,c,n,k,w,e,w,v,p,-70.9361,-101.7581,11:33:42 AM
p,s,f,c,n,k,w,e,w,v,l,10.2824,111.7956,1:41:01 PM
p,s,f,c,n,k,w,e,w,v,l,-45.9316,-59.2083,10:44:21 AM
e,s,f,c,b,s,o,p,y,v,l,-32.3481,51.8208,4:33:41 PM
e,f,f,w,b,k,w,p,w,s,g,-35.0769,-29.0263,6:48:07 AM
e,s,f,c,b,s,o,p,o,c,l,-51.1908,-135.0721,11:09:42 AM
p,s,f,c,n,s,w,e,w,v,l,10.3986,-120.9734,3:38:25 PM
p,y,f,c,n,k,w,e,w,v,l,-16.3186,94.5379,12:52:42 PM
p,y,f,c,n,s,w,e,w,v,p,39.8899,103.7479,10:14:45 AM
p,s,f,c,n,s,w,e,w,v,l,65.0705,76.5608,3:53:30 PM
e,s,f,c,b,s,o,p,n,c,l,-47.6431,171.3899,10:47:11 AM
p,s,f,c,n,s,w,e,w,v,d,-27.4271,24.2973,1:28:33 PM
e,s,f,c,b,s,o,p,o,v,l,87.0055,-133.4001,2:54:14 PM
p,s,f,c,n,k,w,e,w,v,d,-52.7824,17.8418,7:06:31 AM
e,s,f,w,b,s,w,p,w,s,g,83.057,-104.1417,1:09:25 PM
p,y,f,c,n,s,w,e,w,v,d,-76.8981,-16.6934,12:06:08 PM
p,y,f,c,n,k,w,e,w,v,d,86.3003,-122.4027,3:37:37 PM
e,f,f,w,b,s,w,p,w,s,g,-61.8924,179.9027,11:33:00 AM
p,s,f,c,n,s,w,e,w,v,p,-7.026,-137.5708,2:22:26 PM
e,s,f,w,b,s,w,p,w,n,g,-69.9002,54.4618,10:28:50 AM
p,y,f,c,n,k,w,e,w,v,p,30.3612,-143.8681,9:20:59 AM
p,s,f,c,n,k,w,e,w,v,d,3.4771,73.6269,8:19:51 AM
e,f,f,w,b,k,w,p,w,n,g,18.3174,-175.9581,10:19:41 AM
p,y,f,c,n,s,w,e,w,v,l,88.6727,-1.5439,6:47:25 AM
p,y,f,c,b,y,w,n,w,c,d,-45.6412,-85.7989,6:48:37 AM
e,f,f,w,b,s,w,p,w,n,g,-73.6206,77.5205,11:49:19 AM
p,y,f,c,n,k,w,e,w,v,p,-30.3813,29.2969,6:09:12 AM
p,y,f,c,n,s,w,e,w,v,d,-67.4209,-98.4253,3:52:56 PM
p,s,f,c,n,k,w,e,w,v,l,75.5852,-122.2215,6:23:19 AM
e,f,f,w,b,k,w,p,w,n,g,16.5702,110.347,11:29:05 AM
e,f,f,w,b,s,w,p,w,s,g,-39.9339,-32.1803,12:55:29 PM
p,y,f,c,n,k,w,e,w,v,d,23.24,-42.4357,8:02:12 AM
e,s,f,w,b,s,w,p,w,n,g,20.4952,77.1342,7:43:12 AM
p,s,f,c,n,k,w,e,w,v,d,-56.1868,-27.0495,3:18:15 PM
p,y,f,c,n,s,w,e,w,v,l,67.9254,-102.2429,2:11:42 PM
e,s,f,w,b,s,w,p,w,s,g,33.372,75.9873,12:34:26 PM
p,y,f,c,n,k,w,e,w,v,l,23.3551,37.3214,10:23:32 AM
e,s,f,w,b,s,w,p,w,s,g,35.3587,-158.9077,2:17:00 PM
p,s,f,c,n,k,w,e,w,v,d,-37.4153,-16.8109,1:07:22 PM
e,s,f,w,b,k,w,p,w,n,g,11.771,1.3212,1:41:19 PM
e,s,f,c,b,s,o,p,n,v,l,2.4169,-26.8141,7:08:50 AM
p,s,f,c,n,s,w,e,w,v,d,-71.721,62.8146,12:35:15 PM
p,y,f,c,n,k,w,e,w,v,p,77.611,-24.8756,5:03:50 PM
e,f,f,w,b,s,w,p,w,n,g,-51.7594,-74.3778,1:14:26 PM
p,y,f,c,b,y,w,n,w,c,d,-25.4695,-46.4495,6:28:16 AM
p,s,f,c,n,k,w,e,w,v,p,40.9331,35.7562,9:41:16 AM
p,s,f,c,n,k,w,e,w,v,l,-62.2472,102.7193,7:09:05 AM
p,y,f,c,n,s,w,e,w,v,p,-74.1737,-50.2796,3:51:29 PM
p,s,f,c,n,k,w,e,w,v,d,43.7603,160.7376,12:21:26 PM
e,s,f,c,b,s,n,p,b,c,l,24.116,-25.0525,2:46:54 PM
p,y,f,c,n,s,w,e,w,v,l,27.767,122.0977,12:35:22 PM
e,y,f,c,b,y,w,p,w,y,d,-33.5731,166.6408,8:33:43 AM
e,s,f,w,b,s,w,p,w,n,g,-46.4241,4.2902,7:29:12 AM
p,y,f,c,n,k,w,e,w,v,l,-57.1518,-107.616,12:07:02 PM
p,y,f,w,n,y,y,e,w,c,l,-60.4596,-10.4454,4:27:52 PM
p,y,f,c,n,s,w,e,w,v,p,11.4183,-59.4877,6:25:57 AM
p,s,f,c,n,k,w,e,w,v,l,-87.3483,158.3396,8:17:12 AM
